scenario_name,policy_name,switch_penalty_ms,decision_count,switch_rate,mean_penalized_latency_ms,mean_penalized_decision_gap_ms,success_rate_under_60ms,p95_penalized_latency_ms,cvar95_penalized_latency_ms
operational_mild,predictive_consensus_greedy,20.0,28,0.5714285714285714,57.837591056564875,16.4283801217401,0.6071428571428571,86.87940067505481,97.0386516289799
operational_mild,ensemble_uncertainty_selector,5.0,28,0.42857142857142855,45.73097622131605,4.321765286491271,0.8571428571428571,69.25816033357098,72.02144678256352
operational_mild,ensemble_uncertainty_selector,10.0,28,0.42857142857142855,47.873833364173194,6.464622429348415,0.8571428571428571,72.02120467441753,74.52144678256352
operational_mild,ensemble_uncertainty_selector,20.0,28,0.42857142857142855,52.15954764988748,10.750336715062701,0.6785714285714286,77.85305582951447,83.40786537439175
operational_mild,conformal_uncertainty_selector,5.0,28,0.4642857142857143,46.79078748049041,5.381576545665631,0.8214285714285714,69.90915989236692,72.97012764682077
operational_mild,conformal_uncertainty_selector,10.0,28,0.4642857142857143,49.112216051918985,7.703005117094202,0.8214285714285714,71.47342367587886,75.47012764682077
operational_mild,conformal_uncertainty_selector,20.0,28,0.4642857142857143,53.755073194776124,12.345862259951344,0.6428571428571429,76.83574826079979,83.57400195502233
operational_mild,disagreement_aware_selector,5.0,28,0.5,47.22921644947986,5.820005514655079,0.7857142857142857,66.69844483528288,69.87241826740477
operational_mild,disagreement_aware_selector,10.0,28,0.5,49.72921644947986,8.320005514655078,0.7857142857142857,71.46442326386463,72.37241826740477
operational_mild,disagreement_aware_selector,20.0,28,0.5,54.72921644947986,13.320005514655081,0.6428571428571429,80.02576784525557,81.258836859233
operational_moderate,random,5.0,28,0.32142857142857145,64.7788578666233,20.039493257483432,0.39285714285714285,91.5469021191572,94.01591084979175
