policy_name,metric_name,mean_value,ci_lower,ci_upper,sample_count,scenario_name
switch_aware_operational_selector,realized_cumulative_latency_5_ms,214.30353573027728,176.2477632655913,245.37473582433145,20,temporal_holdout
switch_aware_operational_selector,cumulative_decision_gap_5_ms,2.9035498405816824,0.9312315643750452,5.019854758106986,20,temporal_holdout
best_historical_path,realized_next_latency_ms,43.1335910523512,36.47129841641604,49.84385406540421,119,site_holdout
best_historical_path,decision_gap_ms,4.8131907451200435,3.388605208345863,6.297819560218618,119,site_holdout
best_historical_path,success_under_budget,0.7563025210084033,0.6302521008403361,0.8739495798319328,119,site_holdout
best_historical_path,retrospective_best_path_match,0.3445378151260504,0.2605042016806723,0.4287815126050408,119,site_holdout
best_historical_path,realized_cumulative_latency_3_ms,129.31704288178963,109.9917418472814,149.24561222975754,115,site_holdout
best_historical_path,cumulative_decision_gap_3_ms,10.154419092640026,6.605303647345401,14.585959778211176,115,site_holdout
best_historical_path,realized_cumulative_latency_5_ms,215.73526739270287,183.85624000930883,248.18861367934835,111,site_holdout
best_historical_path,cumulative_decision_gap_5_ms,14.618653577242357,8.750045710945697,21.56556978188245,111,site_holdout
calibrated_fusion_selector,realized_next_latency_ms,41.87807141605139,36.057618033913116,48.048008499155785,119,site_holdout
calibrated_fusion_selector,decision_gap_ms,3.557671108820242,2.4615991139508093,4.795690129073186,119,site_holdout
calibrated_fusion_selector,success_under_budget,0.8403361344537815,0.7394957983193278,0.9243697478991597,119,site_holdout
calibrated_fusion_selector,retrospective_best_path_match,0.5042016806722689,0.4117647058823529,0.5966386554621849,119,site_holdout
calibrated_fusion_selector,realized_cumulative_latency_3_ms,126.44320057111379,108.56198828919746,144.24176452161402,114,site_holdout
calibrated_fusion_selector,cumulative_decision_gap_3_ms,6.923944785626166,5.4038557607872715,8.643245405247027,114,site_holdout
calibrated_fusion_selector,realized_cumulative_latency_5_ms,210.3286709167988,181.06871639691892,241.93441178978904,111,site_holdout
calibrated_fusion_selector,cumulative_decision_gap_5_ms,9.212057101338342,6.845515265438895,11.926057515080506,111,site_holdout
calibrated_operational_selector,realized_next_latency_ms,41.69915949084113,36.060683619112744,47.5126699694392,119,site_holdout
calibrated_operational_selector,decision_gap_ms,3.378759183609978,2.4153157786785124,4.443331850175463,119,site_holdout
calibrated_operational_selector,success_under_budget,0.8403361344537815,0.7560924369747902,0.9159663865546218,119,site_holdout
calibrated_operational_selector,retrospective_best_path_match,0.46218487394957986,0.36134453781512604,0.5546218487394958,119,site_holdout
calibrated_operational_selector,realized_cumulative_latency_3_ms,126.30704313315637,107.5868237179351,144.52804767096757,115,site_holdout
calibrated_operational_selector,cumulative_decision_gap_3_ms,7.144419344006791,5.741348499100968,8.662691583111236,115,site_holdout
calibrated_operational_selector,realized_cumulative_latency_5_ms,210.7928410554166,181.26266920738257,242.26805525198517,111,site_holdout
calibrated_operational_selector,cumulative_decision_gap_5_ms,9.676227239956125,7.266483562865871,11.98140182586039,111,site_holdout
conformal_uncertainty_selector,realized_next_latency_ms,42.10923727277066,36.470893386119414,48.6995068480826,119,site_holdout
