policy_name,decision_count,mean_realized_latency_ms,mean_decision_gap_ms,retrospective_best_path_match_rate,success_rate_under_60ms,p95_realized_latency_ms,cvar95_realized_latency_ms,mean_decision_time_us,switch_rate,scenario_name,parameter_name,parameter_value
sweep_score,28,63.905703424246795,9.78600553018191,0.6428571428571429,0.5,105.59219233800852,107.81949718915754,234.1681785714286,0.5,operational_severe,beta,0.8
sweep_score,28,63.905703424246795,9.78600553018191,0.6428571428571429,0.5,105.59219233800852,107.81949718915754,234.28575000000004,0.5,operational_severe,beta,0.85
sweep_score,28,63.905703424246795,9.78600553018191,0.6428571428571429,0.5,105.59219233800852,107.81949718915754,234.37950000000004,0.5,operational_severe,beta,0.9
sweep_score,28,60.2837078310775,6.164009937012616,0.75,0.5714285714285714,104.53633938695069,107.81949718915754,234.65471428571428,0.5,operational_severe,lambda,0.2
sweep_score,28,60.2837078310775,6.164009937012616,0.75,0.5714285714285714,104.53633938695069,107.81949718915754,246.4613928571429,0.5,operational_severe,lambda,0.4
sweep_score,28,63.905703424246795,9.78600553018191,0.6428571428571429,0.5,105.59219233800852,107.81949718915754,232.99410714285713,0.5,operational_severe,lambda,0.6
sweep_score,28,63.905703424246795,9.78600553018191,0.6428571428571429,0.5,105.59219233800852,107.81949718915754,242.20235714285712,0.5,operational_severe,lambda,0.8
sweep_score,28,64.6733498966146,10.55365200254972,0.6071428571428571,0.5,105.59219233800852,107.81949718915754,240.80221428571426,0.42857142857142855,operational_severe,lambda,1.0
sweep_score,28,58.87028525768166,4.750587363616786,0.7142857142857143,0.6071428571428571,103.87464235805996,107.81949718915754,230.93892857142856,0.6071428571428571,operational_severe,lambda_ens,0.25
sweep_score,28,57.27270514413798,3.153007250073093,0.75,0.6428571428571429,103.87464235805996,107.81949718915754,232.17849999999996,0.5357142857142857,operational_severe,lambda_ens,0.5
sweep_score,28,55.65620998543732,1.5365120913724333,0.7857142857142857,0.6785714285714286,103.87464235805996,107.81949718915754,231.13246428571432,0.5714285714285714,operational_severe,lambda_ens,0.75
sweep_score,28,55.37350193871215,1.25380404464728,0.8214285714285714,0.6785714285714286,103.87464235805996,107.81949718915754,231.17403571428574,0.5714285714285714,operational_severe,lambda_ens,1.0
sweep_score,28,55.37350193871215,1.25380404464728,0.8214285714285714,0.6785714285714286,103.87464235805996,107.81949718915754,230.87360714285714,0.5714285714285714,operational_severe,lambda_ens,1.25
